epoch,train_loss,val_loss,eval_vel_mse,eval_pos_mse
1,2.483228988880582,1.4569429887849363,nan,nan
2,0.6052766157803294,0.18963681177938535,nan,nan
3,0.09618760588045908,0.05538907696557784,nan,nan
4,0.040229700838682124,0.03149515842948571,nan,nan
5,0.027293671349524772,0.023430544233299856,124.74663366742669,5.076214839982051
6,0.02195660439996265,0.019699980111770442,nan,nan
7,0.019284426161497708,0.01784559965981529,nan,nan
8,0.01755513232360598,0.016388121173805708,nan,nan
9,0.016484387293589788,0.015608816342357558,nan,nan
10,0.01571857401704107,0.015055870022294483,60.04521128690925,8.409144522287223
11,0.015300655685622413,0.014350218726127725,nan,nan
12,0.014771587688127072,0.013857931726758291,nan,nan
13,0.014557784599142186,0.013899695644692752,nan,nan
14,0.014153955649329815,0.013444056916528575,nan,nan
15,0.013785497096759764,0.013162391765748344,37.72296344568551,11.356588936667606
16,0.01376623963234871,0.013283088358017808,nan,nan
17,0.013531268171953294,0.012678267169591457,nan,nan
18,0.013525742970562974,0.01305794622108813,nan,nan
19,0.01327550920579856,0.01241177222967245,nan,nan
20,0.013188044686564265,0.012994275277721092,30.64744718037195,10.885326696355662
21,0.01322721521248521,0.012634208873062588,nan,nan
22,0.013035436931277322,0.012629473991687573,nan,nan
23,0.013170292177676783,0.012259095525179212,nan,nan
24,0.012936320819834151,0.012156575415748485,nan,nan
25,0.012728447926556813,0.012266909688391702,28.709705929333232,4.353831930933758
26,0.012731780270395867,0.011971703490644277,nan,nan
27,0.012620501209242827,0.012052754664805067,nan,nan
28,0.0126127225071453,0.012019888189095681,nan,nan
29,0.012478071961823196,0.011497910724784998,nan,nan
30,0.01230891878319271,0.01143309993323641,16.94348185892762,4.781479325033462
31,0.012379685483317526,0.011694354401849018,nan,nan
32,0.012295254212338215,0.011464541132355514,nan,nan
33,0.012251626600213396,0.011581389084914408,nan,nan
34,0.012179453637786029,0.011633046084284573,nan,nan
35,0.012256580889944423,0.011414278122259343,13.781043083881961,3.2138274274900316
36,0.012059290896296475,0.011403243396383581,nan,nan
37,0.012004715972751632,0.011333996356913003,nan,nan
38,0.04309135291977717,0.01260253649347403,nan,nan
39,0.01271005790481347,0.011654417681574153,nan,nan
40,0.012262563656825548,0.01168601844519756,16.153514213412908,2.2093288808427016
41,0.012149574083422548,0.011890571866826547,nan,nan
42,0.012051216453550371,0.01120575311089465,nan,nan
43,0.011914111171101473,0.011159522959506655,nan,nan
44,0.011807807248284738,0.011300580510855019,nan,nan
45,0.011806936136367338,0.011260889101126034,20.872064680675603,1.5316964562840696
46,0.0117147706453575,0.011074601258150671,nan,nan
47,0.011664961658885675,0.01116306469175336,nan,nan
48,0.011524403881002135,0.011810078502598641,nan,nan
49,0.011493682274062455,0.012089710644944044,nan,nan
50,0.01144123445583141,0.01089317590773767,14.339836831352827,1.5138240949094501
51,0.011383999648103986,0.010902469497191548,nan,nan
52,0.011366631894984807,0.010975415673039063,nan,nan
53,0.011328583195918979,0.01082733986578444,nan,nan
54,0.011215346002929647,0.010622020093395006,nan,nan
55,0.011083366253583679,0.010848038910740198,10.83424164718506,1.4907864057944025
56,0.011141764895509765,0.01121542854524386,nan,nan
57,0.011077505491170505,0.010606284560014504,nan,nan
58,0.01102221149476135,0.010909330831197437,nan,nan
59,0.010950500768466535,0.010487840499334867,nan,nan
60,0.01099600125863146,0.010326861126934511,8.523977461799829,1.4162705371686894
61,0.010902705641938234,0.010446370353071017,nan,nan
62,0.010850343413422534,0.010406806256575796,nan,nan
63,0.010778225418085869,0.010949894634124102,nan,nan
64,0.01084908574155365,0.010444404381776537,nan,nan
65,0.010812409767654527,0.010697048961843956,7.184296867527605,1.398343220970563
